position_id,x,y,z,hour,utci,mrt,air_temp,wind_speed,relative_humidity,comfort_category,datetime
position_183,-2460.81,-564.8652,1.5,13,34.9,44.92893173290092,34.4,5.1,41,hot,2017-08-15 13:00:00
position_184,-2460.81,-559.8652,1.5,13,34.7,43.623095072524244,34.4,5.1,41,hot,2017-08-15 13:00:00
position_185,-2460.81,-554.8652,1.5,13,35.9,49.56947832684328,34.4,5.1,41,hot,2017-08-15 13:00:00
position_186,-2460.81,-549.8652,1.5,13,36.6,52.88712358294255,34.4,5.1,41,hot,2017-08-15 13:00:00
position_187,-2460.81,-544.8652,1.5,13,36.7,53.27643856759883,34.4,5.1,41,hot,2017-08-15 13:00:00
position_188,-2460.81,-539.8652,1.5,13,36.6,52.921441939002044,34.4,5.1,41,hot,2017-08-15 13:00:00
position_189,-2460.81,-534.8652,1.5,13,36.0,49.81467449999884,34.4,5.1,41,hot,2017-08-15 13:00:00
position_190,-2460.81,-529.8652,1.5,13,35.3,46.69626035430496,34.4,5.1,41,hot,2017-08-15 13:00:00
position_191,-2460.81,-524.8652,1.5,13,35.1,45.55258770068619,34.4,5.1,41,hot,2017-08-15 13:00:00
position_192,-2460.81,-519.8652,1.5,13,35.3,46.66678408501859,34.4,5.1,41,hot,2017-08-15 13:00:00
position_193,-2460.81,-514.8652,1.5,13,35.3,46.84197537683191,34.4,5.1,41,hot,2017-08-15 13:00:00
position_194,-2460.81,-509.86519999999996,1.5,13,35.7,48.61973770502157,34.4,5.1,41,hot,2017-08-15 13:00:00
position_195,-2460.81,-504.86519999999996,1.5,13,35.3,46.587823723978886,34.4,5.1,41,hot,2017-08-15 13:00:00
position_196,-2460.81,-499.86519999999996,1.5,13,34.7,43.92930995173978,34.4,5.1,41,hot,2017-08-15 13:00:00
position_197,-2460.81,-494.86519999999996,1.5,13,34.7,44.06037909740568,34.4,5.1,41,hot,2017-08-15 13:00:00
position_198,-2460.81,-489.86519999999996,1.5,13,34.7,43.818630207414714,34.4,5.1,41,hot,2017-08-15 13:00:00
position_199,-2460.81,-484.86519999999996,1.5,13,34.2,41.53270701658154,34.4,5.1,41,hot,2017-08-15 13:00:00
position_200,-2460.81,-479.86519999999996,1.5,13,34.1,40.76266398504893,34.4,5.1,41,hot,2017-08-15 13:00:00
position_201,-2460.81,-474.86519999999996,1.5,13,33.9,39.93945859547224,34.4,5.1,41,hot,2017-08-15 13:00:00
position_202,-2460.81,-469.86519999999996,1.5,13,33.1,36.10707734486935,34.4,5.1,41,hot,2017-08-15 13:00:00
position_203,-2460.81,-464.86519999999996,1.5,13,33.1,35.93819296225101,34.4,5.1,41,hot,2017-08-15 13:00:00
position_204,-2460.81,-459.86519999999996,1.5,13,34.5,42.85297908014248,34.4,5.1,41,hot,2017-08-15 13:00:00
position_205,-2460.81,-454.86519999999996,1.5,13,34.7,43.8027165710851,34.4,5.1,41,hot,2017-08-15 13:00:00
position_206,-2460.81,-449.86519999999996,1.5,13,35.1,45.63926241135175,34.4,5.1,41,hot,2017-08-15 13:00:00
position_207,-2460.81,-444.86519999999996,1.5,13,35.4,47.37909944543671,34.4,5.1,41,hot,2017-08-15 13:00:00
position_208,-2460.81,-439.86519999999996,1.5,13,34.7,43.84068688899136,34.4,5.1,41,hot,2017-08-15 13:00:00
position_209,-2460.81,-434.86519999999996,1.5,13,33.2,36.424289037309094,34.4,5.1,41,hot,2017-08-15 13:00:00
position_210,-2460.81,-429.86519999999996,1.5,13,34.7,43.96094441398268,34.4,5.1,41,hot,2017-08-15 13:00:00
position_211,-2460.81,-424.86519999999996,1.5,13,35.1,45.86792110403861,34.4,5.1,41,hot,2017-08-15 13:00:00
position_212,-2460.81,-419.86519999999996,1.5,13,35.2,46.03177956201754,34.4,5.1,41,hot,2017-08-15 13:00:00
position_213,-2460.81,-414.86519999999996,1.5,13,35.8,48.828789005663204,34.4,5.1,41,hot,2017-08-15 13:00:00
position_214,-2460.81,-409.86519999999996,1.5,13,36.2,50.89391527269657,34.4,5.1,41,hot,2017-08-15 13:00:00
position_215,-2460.81,-404.86519999999996,1.5,13,36.6,52.67292756062836,34.4,5.1,41,hot,2017-08-15 13:00:00
position_216,-2460.81,-399.86519999999996,1.5,13,36.6,52.96967376071163,34.4,5.1,41,hot,2017-08-15 13:00:00
position_217,-2460.81,-394.86519999999996,1.5,13,36.7,53.11804686075327,34.4,5.1,41,hot,2017-08-15 13:00:00
position_218,-2460.81,-389.86519999999996,1.5,13,36.6,52.659365605013285,34.4,5.1,41,hot,2017-08-15 13:00:00
position_219,-2460.81,-384.86519999999996,1.5,13,36.5,52.5042115271641,34.4,5.1,41,hot,2017-08-15 13:00:00
